"t","x","exp","diff","y"
13.208753128628988,0.0855334228594604,"5,5,5,5",-0.0714496942143273,0.014083728645133103
13.279131504165276,0.1210886207516525,"5,5,5,5",-0.11081943226118467,0.010269188490467832
13.350175245563566,0.17218451884565164,"5,5,5,5",-0.16460457374176155,0.007579945103890099
13.421394318936473,0.24525082316512037,"5,5,5,5",-0.23953647661907054,0.005714346546049834
13.492896356745703,0.3500081099696117,"5,5,5,5",-0.34556758703964396,0.004440522929967739
13.564516904143876,0.4999927957664715,"5,5,5,5",-0.49638436116871876,0.0036084345977527165
13.636085398436235,0.7142298454969555,"5,5,5,5",-0.7111017552447693,0.00312809025218621
13.706664917526926,1.0153636524205818,"5,5,5,5",-1.0123904502389198,0.0029732021816619362
13.770784356359753,1.3977292731819684,"5,5,5,5",-1.3945626992660631,0.003166573915905332
13.821088806904914,1.7959126416919482,"5,5,5,5",-1.7922407625052457,0.00367187918670245
13.863024984792297,2.2129830921189253,"5,5,5,5",-2.2084571973087086,0.004525894810216796
13.901930218947367,2.685474267312406,"5,5,5,5",-2.679483254576249,0.005991012736157379
13.932249073253205,3.1217839222288273,"5,5,5,5",-3.113795335251188,0.00798858697763932
13.961564723746838,3.6095820493377873,"5,5,5,5",-3.5982922376633666,0.011289811674420702
13.98706631082889,4.093389947145656,"5,5,5,5",-4.077160437568017,0.016229509577639856
14.010422769172258,4.589860649976057,"5,5,5,5",-4.565897751626917,0.023962898349140224
14.031400673878137,5.081769414615793,"5,5,5,5",-5.045953331433827,0.03581608318196569
14.050535804466486,5.56840582302485,"5,5,5,5",-5.5142507431226875,0.05415507990216323
14.067941971767928,6.039434206721185,"5,5,5,5",-5.957190060854865,0.08224414586632003
14.083945262596492,6.48939880321346,"5,5,5,5",-6.364089693749843,0.12530910946361692
14.098751938524314,6.908101957386167,"5,5,5,5",-6.717031228181179,0.19107072920498738
14.112598155874041,7.282741543971558,"5,5,5,5",-6.991332048697534,0.29140949527402443
14.125703848263706,7.593726323274512,"5,5,5,5",-7.14925879431299,0.44446752896152175
14.138327678307553,7.8111897696976085,"5,5,5,5",-7.1323256164943984,0.6788641532032101
14.150827159211348,7.886148458907252,"5,5,5,5",-6.843738420402891,1.0424100385043604
14.163950805609039,7.724308194371823,"5,5,5,5",-6.092612258726371,1.6316959356454528
14.17680461094083,7.229100958647374,"5,5,5,5",-4.75020976153396,2.4788911971134135
14.188018465446488,6.481665899445435,"5,5,5,5",-3.0348253724814382,3.446840526963997
14.199316426203989,5.470920708413004,"5,5,5,5",-0.900790153879675,4.570130554533329
14.211145921408978,4.275824052369314,"5,5,5,5",1.4722552422865247,5.748079294655839
14.225979550824805,2.868308369791051,"5,5,5,5",4.077295055596598,6.945603425387649
14.2363526552257,2.075361788986427,"5,5,5,5",5.415108600896078,7.490470389882504
14.247880911918458,1.4127388127587865,"5,5,5,5",6.397481694033463,7.810220506792249
14.258980753723685,0.9652494722318609,"5,5,5,5",6.92119168858434,7.886441160816201
14.271823542576012,0.6220303543049466,"5,5,5,5",7.153934549132904,7.775964903437851
14.282769611436441,0.43154787326853783,"5,5,5,5",7.1429674181249885,7.574515291393526
14.294114983041133,0.2994441766584165,"5,5,5,5",7.005398730065356,7.304842906723772
14.304988755994168,0.21421504431414307,"5,5,5,5",6.800308074186541,7.0145231185006836
14.316039533947045,0.15496656719657054,"5,5,5,5",6.549836807619305,6.704803374815875
14.327093299907894,0.11404659357257385,"5,5,5,5",6.277141588293087,6.391188181865661
14.338374532421838,0.0849019338053455,"5,5,5,5",5.989452862552763,6.074354796358109
14.34989095637486,0.06397242072978426,"5,5,5,5",5.694917386223215,5.7588898069529995
14.361754632491666,0.04869331075119737,"5,5,5,5",5.396547205862097,5.4452405166132944
14.374021505920448,0.03743119597069246,"5,5,5,5",5.097309253983493,5.134740449954186
14.386777650354711,0.029040121254819657,"5,5,5,5",4.798579441830183,4.827619563085003
14.400098299400911,0.022736097124256643,"5,5,5,5",4.50156434182659,4.5243004389508465
14.414072528255456,0.017962432643291358,"5,5,5,5",4.2069755551794055,4.224937987822697
14.428794243308536,0.014323373515485315,"5,5,5,5",3.9154314581105423,3.9297548316260276
14.44437106804156,0.011532617674375191,"5,5,5,5",3.627412994568105,3.63894561224248
14.46087918987007,0.009386729709182579,"5,5,5,5",3.344138129440271,3.3535248591494535
14.478448741655084,0.007729221453186864,"5,5,5,5",3.0660633413379057,3.0737925627910925
14.497224907899751,0.00644534361583295,"5,5,5,5",2.7937620762141,2.800207419829933
14.51738397887228,0.005449818428013302,"5,5,5,5",2.5277796567171,2.5332294751451134
14.539133735908864,0.004679647561315546,"5,5,5,5",2.268761770546883,2.2734414181081988
14.562724250248568,0.004088429281994936,"5,5,5,5",2.017447122477254,2.021535551759249
14.588455443870266,0.0036426334635656847,"5,5,5,5",1.7747273736513185,1.7783700071148842
